model_id,algorithm_id,mean_test_accuracy,mean_test_precision_micro,mean_test_precision_macro,mean_test_precision_weighted,mean_test_recall_micro,mean_test_recall_macro,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_micro,geometric_mean_score_macro,geometric_mean_score_weighted,matthews_corrcoef,f5_micro,f5_macro,f5_weighted,f1_micro,f1_macro,f1_weighted,f2_micro,f2_macro,f2_weighted,log_loss
22,1,0.8945107399,0.8945107399,0.6147043636,0.8369807622,0.8945107399,0.5057515152,0.8945107399,0.5690666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,1,0.8935560859,0.8935560859,0.5977969777,0.8330494828,0.8935560859,0.5032121212,0.8935560859,0.5630787879,0.8959427208,0.5045454545,0.3183933035,0.0902442789,0.8959427208,0.4793807858,0.8234320895,0.8959427208,0.4815392509,0.8477099624,0.8959427208,0.4943064825,0.8758401608,0.2975326692
24,1,0.8940334129,0.8940334129,0.6146792411,0.8369357936,0.8940334129,0.5054848485,0.8940334129,0.5651757576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.566830303,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.3043032647
26,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5689030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5655878788,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.3101913796
28,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5679272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5693212121,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3144981815
30,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5713151515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5719151515,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.3197389917
32,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.5697272727,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.3247428168
34,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.5720060606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5699939394,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.3302386334
36,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5724909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.568230303,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3338909026
38,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5735636364,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3378092855
40,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5755939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,1,0.8945107399,0.8945107399,0.4474689109,0.8009586711,0.8945107399,0.4997333333,0.8945107399,0.5698363636,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3408507853
42,1,0.8945107399,0.8945107399,0.4474689109,0.8009586711,0.8945107399,0.4997333333,0.8945107399,0.5720545455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
43,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5673333333,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3447576833
44,1,0.8949880668,0.8949880668,0.5476830229,0.8223443131,0.8949880668,0.5020060606,0.8949880668,0.5698606061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,1,0.8945107399,0.8945107399,0.4474689109,0.8009586711,0.8945107399,0.4997333333,0.8945107399,0.5677515152,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3481005348
46,1,0.8945107399,0.8945107399,0.4474689109,0.8009586711,0.8945107399,0.4997333333,0.8945107399,0.5701272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,1,0.8945107399,0.8945107399,0.4474689109,0.8009586711,0.8945107399,0.4997333333,0.8945107399,0.5655818182,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3523390673
48,1,0.8945107399,0.8945107399,0.4474689109,0.8009586711,0.8945107399,0.4997333333,0.8945107399,0.568369697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,1,0.8830548926,0.8830548926,0.6268861902,0.8463296181,0.8830548926,0.5495030303,0.8830548926,0.5495030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
50,1,0.8830548926,0.8830548926,0.6268861902,0.8463296181,0.8830548926,0.5495030303,0.8830548926,0.5495030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,1,0.8739856802,0.8739856802,0.6258164006,0.8515887812,0.8739856802,0.5825515152,0.8739856802,0.5830181818,0.9785202864,0.988,0.9879545207,0.9001467386,0.9785202864,0.9272405179,0.9808526574,0.9785202864,0.9475353729,0.9793863244,0.9785202864,0.9707030427,0.9786062426,0.0904785122
52,1,0.8830548926,0.8830548926,0.6268861902,0.8463296181,0.8830548926,0.5495030303,0.8830548926,0.5828060606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53,1,0.8968973747,0.8968973747,0.7250228495,0.8646033503,0.8968973747,0.535169697,0.8968973747,0.597830303,0.9131264916,0.5984,0.5089496984,0.39528052,0.9131264916,0.7265989439,0.8867977459,0.9131264916,0.6397486772,0.887661161,0.9131264916,0.6078028805,0.9010765755,0.1374602354
54,1,0.8968973747,0.8968973747,0.7250228495,0.8646033503,0.8968973747,0.535169697,0.8968973747,0.5980060606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55,1,0.8954653938,0.8954653938,0.7397111405,0.8651267716,0.8954653938,0.5183212121,0.8954653938,0.5734848485,0.9112171838,0.5792787879,0.474742894,0.3740412932,0.9112171838,0.7037413556,0.8798840126,0.9112171838,0.613078689,0.8813871223,0.9112171838,0.5856380461,0.8973547376,0.165002802
56,1,0.8964200477,0.8964200477,0.7324268017,0.8633733523,0.8964200477,0.5168484848,0.8964200477,0.5733575758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
57,1,0.8949880668,0.8949880668,0.5978724656,0.8331846044,0.8949880668,0.5040121212,0.8949880668,0.5940666667,0.8983293556,0.5159090909,0.3462902413,0.1690336107,0.8983293556,0.528910072,0.8352478385,0.8983293556,0.5039634238,0.8533615058,0.8983293556,0.5086217905,0.8792493162,0.1884853071
58,1,0.8949880668,0.8949880668,0.5978724656,0.8331846044,0.8949880668,0.5040121212,0.8949880668,0.5935636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
59,1,0.8949880668,0.8949880668,0.5978724656,0.8331846044,0.8949880668,0.5040121212,0.8949880668,0.5965939394,0.8992840095,0.5224606061,0.3618966807,0.190554076,0.8992840095,0.5535158905,0.8411635416,0.8992840095,0.5166418998,0.8563804683,0.8992840095,0.5168939207,0.8808969099,0.2074535202
60,1,0.8949880668,0.8949880668,0.5978724656,0.8331846044,0.8949880668,0.5040121212,0.8949880668,0.5964484848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
61,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6120787879,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.2239858689
62,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6114424242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
63,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6287090909,0.8959427208,0.5045454545,0.3183933035,0.0902442789,0.8959427208,0.4793807858,0.8234320895,0.8959427208,0.4815392509,0.8477099624,0.8959427208,0.4943064825,0.8758401608,0.2334044763
64,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6282909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
65,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6346424242,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.2436500674
66,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6343515152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
67,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6371939394,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.2504812252
68,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6372787879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
69,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6506121212,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.2569533848
70,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6505151515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
71,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6597272727,0.8954653938,0.5022727273,0.3125338695,0.0637971028,0.8954653938,0.4684331755,0.8208508085,0.8954653938,0.4769360736,0.8465550837,0.8954653938,0.4914243011,0.8751543645,0.2630844338
72,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6598848485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
73,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6677757576,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.2708424722
74,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6678060606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6654787879,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.2769270414
76,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6668121212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
77,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.674630303,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.2822403318
78,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6760969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
79,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6830181818,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.287212954
80,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6845878788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
81,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6865030303,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.2934127356
82,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6888666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
83,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6928242424,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.298597842
84,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6948545455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
85,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6977090909,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3021631175
86,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6988787879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
87,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.698830303,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3054547771
88,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.7001636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
89,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.7034606061,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3092904966
90,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.703969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
91,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.709030303,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.313838352
92,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.7095878788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
93,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.7116484848,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3168700221
94,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.7123030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
95,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.7161272727,0.8949880668,0.5,0.3065687966,0.0,0.8949880668,0.4570941004,0.8181875306,0.8949880668,0.4722921914,0.8453917508,0.8949880668,0.4885356957,0.8744672357,0.3187749047
96,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.7168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
97,1,0.8787589499,0.8787589499,0.5948107608,0.8376729721,0.8787589499,0.5370727273,0.8787589499,0.5370727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
98,1,0.8787589499,0.8787589499,0.5948107608,0.8376729721,0.8787589499,0.5370727273,0.8787589499,0.5370727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
99,1,0.8687350835,0.8687350835,0.6213605866,0.8526200452,0.8687350835,0.5936606061,0.8687350835,0.5941939394,0.9737470167,0.9853333333,0.9852652105,0.8812112876,0.9737470167,0.9136628436,0.9771212396,0.9737470167,0.9370019546,0.9750101282,0.9737470167,0.9643879011,0.973873104,0.0961809395
100,1,0.8787589499,0.8787589499,0.5948107608,0.8376729721,0.8787589499,0.5370727273,0.8787589499,0.5935939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
101,1,0.8954653938,0.8954653938,0.7063290805,0.8608600998,0.8954653938,0.5363757576,0.8954653938,0.6208909091,0.9121718377,0.5978666667,0.5085831403,0.385692251,0.9121718377,0.7215758831,0.8855411107,0.9121718377,0.6382833378,0.8869314274,0.9121718377,0.6071277106,0.9002690591,0.1420010259
102,1,0.8954653938,0.8954653938,0.7063290805,0.8608600998,0.8954653938,0.5363757576,0.8954653938,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
103,1,0.8954653938,0.8954653938,0.7253874092,0.8639392766,0.8954653938,0.5303575758,0.8954653938,0.6008181818,0.9140811456,0.6049515152,0.520005007,0.4060806565,0.9140811456,0.7346811883,0.8892719044,0.9140811456,0.6485502114,0.8898756897,0.9140811456,0.6152695108,0.9025550084,0.1651817347
104,1,0.8959427208,0.8959427208,0.7550681338,0.8692923182,0.8959427208,0.5246060606,0.8959427208,0.6009393939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
105,1,0.8959427208,0.8959427208,0.7483011428,0.8654555062,0.8959427208,0.5085575758,0.8959427208,0.6157515152,0.9007159905,0.5272727273,0.372231995,0.2215824111,0.9007159905,0.5711839548,0.8455453186,0.9007159905,0.525448241,0.8588181419,0.9007159905,0.5227797356,0.8826258418,0.1846107807
106,1,0.8959427208,0.8959427208,0.7483011428,0.8654555062,0.8959427208,0.5085575758,0.8959427208,0.6161575758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
107,1,0.8949880668,0.8949880668,0.7686310016,0.8702464229,0.8949880668,0.5120363636,0.8949880668,0.6322909091,0.9031026253,0.5386363636,0.396602416,0.2640529262,0.9031026253,0.6077147276,0.8546421802,0.9031026253,0.5460532566,0.8640923875,0.9031026253,0.5367829542,0.8859702919,0.2006182052
108,1,0.8959427208,0.8959427208,0.8236806985,0.8818866918,0.8959427208,0.512569697,0.8959427208,0.6325878788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109,1,0.8954653938,0.8954653938,0.6478971349,0.8437299551,0.8954653938,0.5042787879,0.8954653938,0.6379272727,0.8973747017,0.5113636364,0.3353926446,0.1427911051,0.8973747017,0.5100706318,0.8307250768,0.8973747017,0.4951099902,0.8511250156,0.8973747017,0.5029147005,0.8778896011,0.2146328842
110,1,0.8954653938,0.8954653938,0.6478971349,0.8437299551,0.8954653938,0.5042787879,0.8954653938,0.6390545455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111,1,0.8954653938,0.8954653938,0.7651330408,0.8692516641,0.8954653938,0.5102969697,0.8954653938,0.6440060606,0.8978520286,0.5136363636,0.3408821451,0.156457253,0.8978520286,0.519641767,0.8330181478,0.8978520286,0.4995557361,0.8522472097,0.8978520286,0.5057714033,0.8785701135,0.226888977
112,1,0.8949880668,0.8949880668,0.7482507774,0.8653653533,0.8949880668,0.5080242424,0.8949880668,0.6460181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.6556424242,0.8968973747,0.5090909091,0.3298176753,0.1276857039,0.8968973747,0.5001812611,0.8283653899,0.8968973747,0.4906256754,0.8499948161,0.8968973747,0.5000516604,0.8772077745,0.2361800549
114,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.6580909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.6608060606,0.8964200477,0.5088242424,0.3296537599,0.1108820528,0.8964200477,0.4994097053,0.8281001089,0.8964200477,0.4904133389,0.849740132,0.8964200477,0.4998291535,0.8768296876,0.244050239
116,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.663969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
117,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6727393939,0.8964200477,0.5068181818,0.3241528274,0.1105526311,0.8964200477,0.4899571869,0.825935628,0.8964200477,0.486102272,0.8488565021,0.8964200477,0.4971822616,0.8765246293,0.2522237765
118,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6761454545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
119,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.6778424242,0.8968973747,0.5090909091,0.3298176753,0.1276857039,0.8968973747,0.5001812611,0.8283653899,0.8968973747,0.4906256754,0.8499948161,0.8968973747,0.5000516604,0.8772077745,0.2596223255
120,1,0.8954653938,0.8954653938,0.5477081454,0.8223892817,0.8954653938,0.5022727273,0.8954653938,0.6822727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
121,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6870181818,0.8964200477,0.5068181818,0.3241528274,0.1105526311,0.8964200477,0.4899571869,0.825935628,0.8964200477,0.486102272,0.8488565021,0.8964200477,0.4971822616,0.8765246293,0.2654525254
122,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6903333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
123,1,0.8945107399,0.8945107399,0.4474689109,0.8009586711,0.8945107399,0.4997333333,0.8945107399,0.6945454545,0.8968973747,0.5090909091,0.3298176753,0.1276857039,0.8968973747,0.5001812611,0.8283653899,0.8968973747,0.4906256754,0.8499948161,0.8968973747,0.5000516604,0.8772077745,0.271472956
124,1,0.8949880668,0.8949880668,0.4474940334,0.8010036398,0.8949880668,0.5,0.8949880668,0.6971454545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
